CountyState_FIPS,County_Name_wState_Abbreviation,State,COUNTYNM,Level_of_Maternity_Care_0mcd_1Low_2mod_3access,Level_of_Maternity_Care_Label,GroupLevel,MapGeoColor,MapGeoId,MapGeoInfo
6023,"Humboldt, California",California,Humboldt,3,Access to Maternity Care,GroupLevel3,3,06023,Level of Maternity Care: Access to Maternity Care
6025,"Imperial, California",California,Imperial,3,Access to Maternity Care,GroupLevel3,3,06025,Level of Maternity Care: Access to Maternity Care
6027,"Inyo, California",California,Inyo,3,Access to Maternity Care,GroupLevel3,3,06027,Level of Maternity Care: Access to Maternity Care
6029,"Kern, California",California,Kern,3,Access to Maternity Care,GroupLevel3,3,06029,Level of Maternity Care: Access to Maternity Care
6031,"Kings, California",California,Kings,3,Access to Maternity Care,GroupLevel3,3,06031,Level of Maternity Care: Access to Maternity Care
6033,"Lake, California",California,Lake,3,Access to Maternity Care,GroupLevel3,3,06033,Level of Maternity Care: Access to Maternity Care
6035,"Lassen, California",California,Lassen,2,Moderate Access to Care,GroupLevel2,2,06035,Level of Maternity Care: Moderate Access to Care
6037,"Los Angeles, California",California,Los Angeles,3,Access to Maternity Care,GroupLevel3,3,06037,Level of Maternity Care: Access to Maternity Care
6039,"Madera, California",California,Madera,1,Low Access to Care,GroupLevel1,1,06039,Level of Maternity Care: Low Access to Care
6041,"Marin, California",California,Marin,3,Access to Maternity Care,GroupLevel3,3,06041,Level of Maternity Care: Access to Maternity Care
6043,"Mariposa, California",California,Mariposa,3,Access to Maternity Care,GroupLevel3,3,06043,Level of Maternity Care: Access to Maternity Care
6045,"Mendocino, California",California,Mendocino,3,Access to Maternity Care,GroupLevel3,3,06045,Level of Maternity Care: Access to Maternity Care
6047,"Merced, California",California,Merced,3,Access to Maternity Care,GroupLevel3,3,06047,Level of Maternity Care: Access to Maternity Care
6049,"Modoc, California",California,Modoc,3,Access to Maternity Care,GroupLevel3,3,06049,Level of Maternity Care: Access to Maternity Care
6051,"Mono, California",California,Mono,3,Access to Maternity Care,GroupLevel3,3,06051,Level of Maternity Care: Access to Maternity Care
6053,"Monterey, California",California,Monterey,3,Access to Maternity Care,GroupLevel3,3,06053,Level of Maternity Care: Access to Maternity Care
6055,"Napa, California",California,Napa,3,Access to Maternity Care,GroupLevel3,3,06055,Level of Maternity Care: Access to Maternity Care
6057,"Nevada, California",California,Nevada,3,Access to Maternity Care,GroupLevel3,3,06057,Level of Maternity Care: Access to Maternity Care
6059,"Orange, California",California,Orange,3,Access to Maternity Care,GroupLevel3,3,06059,Level of Maternity Care: Access to Maternity Care
6061,"Placer, California",California,Placer,3,Access to Maternity Care,GroupLevel3,3,06061,Level of Maternity Care: Access to Maternity Care
6063,"Plumas, California",California,Plumas,3,Access to Maternity Care,GroupLevel3,3,06063,Level of Maternity Care: Access to Maternity Care
6065,"Riverside, California",California,Riverside,3,Access to Maternity Care,GroupLevel3,3,06065,Level of Maternity Care: Access to Maternity Care
6067,"Sacramento, California",California,Sacramento,3,Access to Maternity Care,GroupLevel3,3,06067,Level of Maternity Care: Access to Maternity Care
6069,"San Benito, California",California,San Benito,3,Access to Maternity Care,GroupLevel3,3,06069,Level of Maternity Care: Access to Maternity Care
6071,"San Bernardino, California",California,San Bernardino,3,Access to Maternity Care,GroupLevel3,3,06071,Level of Maternity Care: Access to Maternity Care
6073,"San Diego, California",California,San Diego,3,Access to Maternity Care,GroupLevel3,3,06073,Level of Maternity Care: Access to Maternity Care
6075,"San Francisco, California",California,San Francisco,3,Access to Maternity Care,GroupLevel3,3,06075,Level of Maternity Care: Access to Maternity Care
6077,"San Joaquin, California",California,San Joaquin,3,Access to Maternity Care,GroupLevel3,3,06077,Level of Maternity Care: Access to Maternity Care
6079,"San Luis Obispo, California",California,San Luis Obispo,3,Access to Maternity Care,GroupLevel3,3,06079,Level of Maternity Care: Access to Maternity Care
6081,"San Mateo, California",California,San Mateo,3,Access to Maternity Care,GroupLevel3,3,06081,Level of Maternity Care: Access to Maternity Care
6083,"Santa Barbara, California",California,Santa Barbara,3,Access to Maternity Care,GroupLevel3,3,06083,Level of Maternity Care: Access to Maternity Care
6085,"Santa Clara, California",California,Santa Clara,3,Access to Maternity Care,GroupLevel3,3,06085,Level of Maternity Care: Access to Maternity Care
6087,"Santa Cruz, California",California,Santa Cruz,3,Access to Maternity Care,GroupLevel3,3,06087,Level of Maternity Care: Access to Maternity Care
6089,"Shasta, California",California,Shasta,3,Access to Maternity Care,GroupLevel3,3,06089,Level of Maternity Care: Access to Maternity Care
6091,"Sierra, California",California,Sierra,0,Maternity Care Desert,GroupLevel0,0,06091,Level of Maternity Care: Maternity Care Desert
6093,"Siskiyou, California",California,Siskiyou,3,Access to Maternity Care,GroupLevel3,3,06093,Level of Maternity Care: Access to Maternity Care
6095,"Solano, California",California,Solano,3,Access to Maternity Care,GroupLevel3,3,06095,Level of Maternity Care: Access to Maternity Care
6097,"Sonoma, California",California,Sonoma,3,Access to Maternity Care,GroupLevel3,3,06097,Level of Maternity Care: Access to Maternity Care
6099,"Stanislaus, California",California,Stanislaus,3,Access to Maternity Care,GroupLevel3,3,06099,Level of Maternity Care: Access to Maternity Care
6101,"Sutter, California",California,Sutter,3,Access to Maternity Care,GroupLevel3,3,06101,Level of Maternity Care: Access to Maternity Care
6103,"Tehama, California",California,Tehama,3,Access to Maternity Care,GroupLevel3,3,06103,Level of Maternity Care: Access to Maternity Care
6105,"Trinity, California",California,Trinity,0,Maternity Care Desert,GroupLevel0,0,06105,Level of Maternity Care: Maternity Care Desert
6107,"Tulare, California",California,Tulare,3,Access to Maternity Care,GroupLevel3,3,06107,Level of Maternity Care: Access to Maternity Care
6109,"Tuolumne, California",California,Tuolumne,3,Access to Maternity Care,GroupLevel3,3,06109,Level of Maternity Care: Access to Maternity Care
6111,"Ventura, California",California,Ventura,3,Access to Maternity Care,GroupLevel3,3,06111,Level of Maternity Care: Access to Maternity Care
6113,"Yolo, California",California,Yolo,3,Access to Maternity Care,GroupLevel3,3,06113,Level of Maternity Care: Access to Maternity Care
6115,"Yuba, California",California,Yuba,3,Access to Maternity Care,GroupLevel3,3,06115,Level of Maternity Care: Access to Maternity Care
8001,"Adams, Colorado",Colorado,Adams,3,Access to Maternity Care,GroupLevel3,3,08001,Level of Maternity Care: Access to Maternity Care
8003,"Alamosa, Colorado",Colorado,Alamosa,3,Access to Maternity Care,GroupLevel3,3,08003,Level of Maternity Care: Access to Maternity Care
8005,"Arapahoe, Colorado",Colorado,Arapahoe,3,Access to Maternity Care,GroupLevel3,3,08005,Level of Maternity Care: Access to Maternity Care
8007,"Archuleta, Colorado",Colorado,Archuleta,3,Access to Maternity Care,GroupLevel3,3,08007,Level of Maternity Care: Access to Maternity Care
8009,"Baca, Colorado",Colorado,Baca,0,Maternity Care Desert,GroupLevel0,0,08009,Level of Maternity Care: Maternity Care Desert
8011,"Bent, Colorado",Colorado,Bent,3,Access to Maternity Care,GroupLevel3,3,08011,Level of Maternity Care: Access to Maternity Care
8013,"Boulder, Colorado",Colorado,Boulder,3,Access to Maternity Care,GroupLevel3,3,08013,Level of Maternity Care: Access to Maternity Care
8014,"Broomfield, Colorado",Colorado,Broomfield,3,Access to Maternity Care,GroupLevel3,3,08014,Level of Maternity Care: Access to Maternity Care
8015,"Chaffee, Colorado",Colorado,Chaffee,3,Access to Maternity Care,GroupLevel3,3,08015,Level of Maternity Care: Access to Maternity Care
8017,"Cheyenne, Colorado",Colorado,Cheyenne,0,Maternity Care Desert,GroupLevel0,0,08017,Level of Maternity Care: Maternity Care Desert
8019,"Clear Creek, Colorado",Colorado,Clear Creek,0,Maternity Care Desert,GroupLevel0,0,08019,Level of Maternity Care: Maternity Care Desert
8021,"Conejos, Colorado",Colorado,Conejos,0,Maternity Care Desert,GroupLevel0,0,08021,Level of Maternity Care: Maternity Care Desert
8023,"Costilla, Colorado",Colorado,Costilla,0,Maternity Care Desert,GroupLevel0,0,08023,Level of Maternity Care: Maternity Care Desert
8025,"Crowley, Colorado",Colorado,Crowley,0,Maternity Care Desert,GroupLevel0,0,08025,Level of Maternity Care: Maternity Care Desert
8027,"Custer, Colorado",Colorado,Custer,0,Maternity Care Desert,GroupLevel0,0,08027,Level of Maternity Care: Maternity Care Desert
8029,"Delta, Colorado",Colorado,Delta,1,Low Access to Care,GroupLevel1,1,08029,Level of Maternity Care: Low Access to Care
8031,"Denver, Colorado",Colorado,Denver,3,Access to Maternity Care,GroupLevel3,3,08031,Level of Maternity Care: Access to Maternity Care
8033,"Dolores, Colorado",Colorado,Dolores,0,Maternity Care Desert,GroupLevel0,0,08033,Level of Maternity Care: Maternity Care Desert
8035,"Douglas, Colorado",Colorado,Douglas,3,Access to Maternity Care,GroupLevel3,3,08035,Level of Maternity Care: Access to Maternity Care
8037,"Eagle, Colorado",Colorado,Eagle,3,Access to Maternity Care,GroupLevel3,3,08037,Level of Maternity Care: Access to Maternity Care
8041,"El Paso, Colorado",Colorado,El Paso,3,Access to Maternity Care,GroupLevel3,3,08041,Level of Maternity Care: Access to Maternity Care
8039,"Elbert, Colorado",Colorado,Elbert,0,Maternity Care Desert,GroupLevel0,0,08039,Level of Maternity Care: Maternity Care Desert
8043,"Fremont, Colorado",Colorado,Fremont,3,Access to Maternity Care,GroupLevel3,3,08043,Level of Maternity Care: Access to Maternity Care
8045,"Garfield, Colorado",Colorado,Garfield,3,Access to Maternity Care,GroupLevel3,3,08045,Level of Maternity Care: Access to Maternity Care
8047,"Gilpin, Colorado",Colorado,Gilpin,0,Maternity Care Desert,GroupLevel0,0,08047,Level of Maternity Care: Maternity Care Desert
8049,"Grand, Colorado",Colorado,Grand,0,Maternity Care Desert,GroupLevel0,0,08049,Level of Maternity Care: Maternity Care Desert
8051,"Gunnison, Colorado",Colorado,Gunnison,3,Access to Maternity Care,GroupLevel3,3,08051,Level of Maternity Care: Access to Maternity Care
8053,"Hinsdale, Colorado",Colorado,Hinsdale,0,Maternity Care Desert,GroupLevel0,0,08053,Level of Maternity Care: Maternity Care Desert
8055,"Huerfano, Colorado",Colorado,Huerfano,0,Maternity Care Desert,GroupLevel0,0,08055,Level of Maternity Care: Maternity Care Desert
8057,"Jackson, Colorado",Colorado,Jackson,0,Maternity Care Desert,GroupLevel0,0,08057,Level of Maternity Care: Maternity Care Desert
8059,"Jefferson, Colorado",Colorado,Jefferson,3,Access to Maternity Care,GroupLevel3,3,08059,Level of Maternity Care: Access to Maternity Care
8061,"Kiowa, Colorado",Colorado,Kiowa,0,Maternity Care Desert,GroupLevel0,0,08061,Level of Maternity Care: Maternity Care Desert
8063,"Kit Carson, Colorado",Colorado,Kit Carson,1,Low Access to Care,GroupLevel1,1,08063,Level of Maternity Care: Low Access to Care
8067,"La Plata, Colorado",Colorado,La Plata,3,Access to Maternity Care,GroupLevel3,3,08067,Level of Maternity Care: Access to Maternity Care
8065,"Lake, Colorado",Colorado,Lake,3,Access to Maternity Care,GroupLevel3,3,08065,Level of Maternity Care: Access to Maternity Care
8069,"Larimer, Colorado",Colorado,Larimer,3,Access to Maternity Care,GroupLevel3,3,08069,Level of Maternity Care: Access to Maternity Care
8071,"Las Animas, Colorado",Colorado,Las Animas,3,Access to Maternity Care,GroupLevel3,3,08071,Level of Maternity Care: Access to Maternity Care
8073,"Lincoln, Colorado",Colorado,Lincoln,0,Maternity Care Desert,GroupLevel0,0,08073,Level of Maternity Care: Maternity Care Desert
8075,"Logan, Colorado",Colorado,Logan,3,Access to Maternity Care,GroupLevel3,3,08075,Level of Maternity Care: Access to Maternity Care
8077,"Mesa, Colorado",Colorado,Mesa,3,Access to Maternity Care,GroupLevel3,3,08077,Level of Maternity Care: Access to Maternity Care
8079,"Mineral, Colorado",Colorado,Mineral,0,Maternity Care Desert,GroupLevel0,0,08079,Level of Maternity Care: Maternity Care Desert
8081,"Moffat, Colorado",Colorado,Moffat,3,Access to Maternity Care,GroupLevel3,3,08081,Level of Maternity Care: Access to Maternity Care
8083,"Montezuma, Colorado",Colorado,Montezuma,1,Low Access to Care,GroupLevel1,1,08083,Level of Maternity Care: Low Access to Care
8085,"Montrose, Colorado",Colorado,Montrose,3,Access to Maternity Care,GroupLevel3,3,08085,Level of Maternity Care: Access to Maternity Care
8087,"Morgan, Colorado",Colorado,Morgan,3,Access to Maternity Care,GroupLevel3,3,08087,Level of Maternity Care: Access to Maternity Care
8089,"Otero, Colorado",Colorado,Otero,3,Access to Maternity Care,GroupLevel3,3,08089,Level of Maternity Care: Access to Maternity Care
8091,"Ouray, Colorado",Colorado,Ouray,3,Access to Maternity Care,GroupLevel3,3,08091,Level of Maternity Care: Access to Maternity Care
8093,"Park, Colorado",Colorado,Park,3,Access to Maternity Care,GroupLevel3,3,08093,Level of Maternity Care: Access to Maternity Care
8095,"Phillips, Colorado",Colorado,Phillips,0,Maternity Care Desert,GroupLevel0,0,08095,Level of Maternity Care: Maternity Care Desert
8097,"Pitkin, Colorado",Colorado,Pitkin,3,Access to Maternity Care,GroupLevel3,3,08097,Level of Maternity Care: Access to Maternity Care
8099,"Prowers, Colorado",Colorado,Prowers,3,Access to Maternity Care,GroupLevel3,3,08099,Level of Maternity Care: Access to Maternity Care
8101,"Pueblo, Colorado",Colorado,Pueblo,3,Access to Maternity Care,GroupLevel3,3,08101,Level of Maternity Care: Access to Maternity Care
8103,"Rio Blanco, Colorado",Colorado,Rio Blanco,0,Maternity Care Desert,GroupLevel0,0,08103,Level of Maternity Care: Maternity Care Desert
8105,"Rio Grande, Colorado",Colorado,Rio Grande,3,Access to Maternity Care,GroupLevel3,3,08105,Level of Maternity Care: Access to Maternity Care
8107,"Routt, Colorado",Colorado,Routt,3,Access to Maternity Care,GroupLevel3,3,08107,Level of Maternity Care: Access to Maternity Care
8109,"Saguache, Colorado",Colorado,Saguache,3,Access to Maternity Care,GroupLevel3,3,08109,Level of Maternity Care: Access to Maternity Care
8111,"San Juan, Colorado",Colorado,San Juan,0,Maternity Care Desert,GroupLevel0,0,08111,Level of Maternity Care: Maternity Care Desert
8113,"San Miguel, Colorado",Colorado,San Miguel,0,Maternity Care Desert,GroupLevel0,0,08113,Level of Maternity Care: Maternity Care Desert
8115,"Sedgwick, Colorado",Colorado,Sedgwick,0,Maternity Care Desert,GroupLevel0,0,08115,Level of Maternity Care: Maternity Care Desert
8117,"Summit, Colorado",Colorado,Summit,3,Access to Maternity Care,GroupLevel3,3,08117,Level of Maternity Care: Access to Maternity Care
8119,"Teller, Colorado",Colorado,Teller,3,Access to Maternity Care,GroupLevel3,3,08119,Level of Maternity Care: Access to Maternity Care
8121,"Washington, Colorado",Colorado,Washington,0,Maternity Care Desert,GroupLevel0,0,08121,Level of Maternity Care: Maternity Care Desert
8123,"Weld, Colorado",Colorado,Weld,3,Access to Maternity Care,GroupLevel3,3,08123,Level of Maternity Care: Access to Maternity Care
8125,"Yuma, Colorado",Colorado,Yuma,3,Access to Maternity Care,GroupLevel3,3,08125,Level of Maternity Care: Access to Maternity Care
9001,"Fairfield, Connecticut",Connecticut,Fairfield,3,Access to Maternity Care,GroupLevel3,3,09001,Level of Maternity Care: Access to Maternity Care
9003,"Hartford, Connecticut",Connecticut,Hartford,3,Access to Maternity Care,GroupLevel3,3,09003,Level of Maternity Care: Access to Maternity Care
9005,"Litchfield, Connecticut",Connecticut,Litchfield,3,Access to Maternity Care,GroupLevel3,3,09005,Level of Maternity Care: Access to Maternity Care
9007,"Middlesex, Connecticut",Connecticut,Middlesex,3,Access to Maternity Care,GroupLevel3,3,09007,Level of Maternity Care: Access to Maternity Care
9009,"New Haven, Connecticut",Connecticut,New Haven,3,Access to Maternity Care,GroupLevel3,3,09009,Level of Maternity Care: Access to Maternity Care
9011,"New London, Connecticut",Connecticut,New London,3,Access to Maternity Care,GroupLevel3,3,09011,Level of Maternity Care: Access to Maternity Care
9013,"Tolland, Connecticut",Connecticut,Tolland,3,Access to Maternity Care,GroupLevel3,3,09013,Level of Maternity Care: Access to Maternity Care
9015,"Windham, Connecticut",Connecticut,Windham,3,Access to Maternity Care,GroupLevel3,3,09015,Level of Maternity Care: Access to Maternity Care
10001,"Kent, Delaware",Delaware,Kent,3,Access to Maternity Care,GroupLevel3,3,10001,Level of Maternity Care: Access to Maternity Care
10003,"New Castle, Delaware",Delaware,New Castle,3,Access to Maternity Care,GroupLevel3,3,10003,Level of Maternity Care: Access to Maternity Care
10005,"Sussex, Delaware",Delaware,Sussex,3,Access to Maternity Care,GroupLevel3,3,10005,Level of Maternity Care: Access to Maternity Care
11001,"District of Columbia, District of Columbia",District of Columbia,District of Columbia,3,Access to Maternity Care,GroupLevel3,3,11001,Level of Maternity Care: Access to Maternity Care
12001,"Alachua, Florida",Florida,Alachua,3,Access to Maternity Care,GroupLevel3,3,12001,Level of Maternity Care: Access to Maternity Care
12003,"Baker, Florida",Florida,Baker,1,Low Access to Care,GroupLevel1,1,12003,Level of Maternity Care: Low Access to Care
12005,"Bay, Florida",Florida,Bay,3,Access to Maternity Care,GroupLevel3,3,12005,Level of Maternity Care: Access to Maternity Care
12007,"Bradford, Florida",Florida,Bradford,1,Low Access to Care,GroupLevel1,1,12007,Level of Maternity Care: Low Access to Care
12009,"Brevard, Florida",Florida,Brevard,3,Access to Maternity Care,GroupLevel3,3,12009,Level of Maternity Care: Access to Maternity Care
12011,"Broward, Florida",Florida,Broward,3,Access to Maternity Care,GroupLevel3,3,12011,Level of Maternity Care: Access to Maternity Care
12013,"Calhoun, Florida",Florida,Calhoun,0,Maternity Care Desert,GroupLevel0,0,12013,Level of Maternity Care: Maternity Care Desert
